district_id,vegetable,price_per_kg_inr,date_updated
11,Okra,59.91,2023-01-29
11,Okra,59.92,2023-01-30
11,Okra,56.98,2023-01-31
11,Okra,53.22,2023-02-01
11,Okra,56.91,2023-02-02
11,Okra,58.23,2023-02-03
11,Okra,52.77,2023-02-04
11,Okra,59.96,2023-02-05
11,Okra,60.99,2023-02-06
11,Okra,57.94,2023-02-07
11,Okra,60.15,2023-02-08
11,Okra,52.78,2023-02-09
11,Okra,60.86,2023-02-10
11,Okra,59.0,2023-02-11
11,Okra,56.55,2023-02-12
11,Okra,58.98,2023-02-13
11,Okra,54.12,2023-02-14
11,Okra,59.7,2023-02-15
11,Okra,55.76,2023-02-16
11,Okra,54.65,2023-02-17
11,Okra,58.22,2023-02-18
11,Okra,56.14,2023-02-19
11,Okra,56.21,2023-02-20
11,Okra,53.31,2023-02-21
11,Okra,52.56,2023-02-22
11,Okra,55.75,2023-02-23
11,Okra,56.01,2023-02-24
11,Okra,53.43,2023-02-25
11,Okra,54.43,2023-02-26
11,Okra,60.62,2023-02-27
11,Okra,53.33,2023-02-28
11,Okra,62.09,2023-03-01
11,Okra,61.0,2023-03-02
11,Okra,61.23,2023-03-03
11,Okra,53.97,2023-03-04
11,Okra,62.24,2023-03-05
11,Okra,59.16,2023-03-06
11,Okra,59.57,2023-03-07
11,Okra,62.27,2023-03-08
11,Okra,57.11,2023-03-09
11,Okra,52.76,2023-03-10
11,Okra,59.76,2023-03-11
11,Okra,55.27,2023-03-12
11,Okra,57.78,2023-03-13
11,Okra,58.64,2023-03-14
11,Okra,60.09,2023-03-15
11,Okra,58.74,2023-03-16
11,Okra,52.85,2023-03-17
11,Okra,56.71,2023-03-18
11,Okra,55.36,2023-03-19
11,Okra,56.59,2023-03-20
11,Okra,53.91,2023-03-21
11,Okra,62.27,2023-03-22
11,Okra,59.76,2023-03-23
11,Okra,53.18,2023-03-24
11,Okra,52.68,2023-03-25
11,Okra,55.1,2023-03-26
11,Okra,54.15,2023-03-27
11,Okra,61.37,2023-03-28
11,Okra,53.33,2023-03-29
11,Okra,57.77,2023-03-30
11,Okra,57.25,2023-03-31
11,Okra,58.81,2023-04-01
11,Okra,58.54,2023-04-02
11,Okra,57.65,2023-04-03
11,Okra,57.76,2023-04-04
11,Okra,60.36,2023-04-05
11,Okra,54.1,2023-04-06
11,Okra,52.67,2023-04-07
11,Okra,54.73,2023-04-08
11,Okra,57.68,2023-04-09
11,Okra,62.07,2023-04-10
11,Okra,55.72,2023-04-11
11,Okra,53.38,2023-04-12
11,Okra,55.45,2023-04-13
11,Okra,57.67,2023-04-14
11,Okra,58.65,2023-04-15
11,Okra,57.4,2023-04-16
11,Okra,58.5,2023-04-17
11,Okra,54.26,2023-04-18
11,Okra,52.31,2023-04-19
11,Okra,60.74,2023-04-20
11,Okra,60.31,2023-04-21
11,Okra,58.93,2023-04-22
11,Okra,54.73,2023-04-23
11,Okra,56.56,2023-04-24
11,Okra,60.77,2023-04-25
11,Okra,60.54,2023-04-26
11,Okra,52.6,2023-04-27
11,Okra,58.38,2023-04-28
11,Okra,59.41,2023-04-29
11,Okra,53.86,2023-04-30
11,Okra,55.3,2023-05-01
11,Okra,57.92,2023-05-02
11,Okra,57.24,2023-05-03
11,Okra,56.57,2023-05-04
11,Okra,58.11,2023-05-05
11,Okra,52.44,2023-05-06
11,Okra,61.65,2023-05-07
11,Okra,54.01,2023-05-08
11,Okra,54.87,2023-05-09
11,Okra,53.22,2023-05-10
11,Okra,57.35,2023-05-11
11,Okra,61.65,2023-05-12
11,Okra,53.91,2023-05-13
11,Okra,60.51,2023-05-14
11,Okra,57.3,2023-05-15
11,Okra,54.51,2023-05-16
11,Okra,61.15,2023-05-17
11,Okra,58.6,2023-05-18
11,Okra,60.52,2023-05-19
11,Okra,52.53,2023-05-20
11,Okra,56.74,2023-05-21
11,Okra,60.75,2023-05-22
11,Okra,61.63,2023-05-23
11,Okra,57.51,2023-05-24
11,Okra,53.24,2023-05-25
11,Okra,57.88,2023-05-26
11,Okra,61.16,2023-05-27
11,Okra,58.3,2023-05-28
11,Okra,61.18,2023-05-29
11,Okra,59.58,2023-05-30
11,Okra,53.78,2023-05-31
11,Okra,58.72,2023-06-01
11,Okra,58.14,2023-06-02
11,Okra,53.65,2023-06-03
11,Okra,60.14,2023-06-04
11,Okra,53.76,2023-06-05
11,Okra,61.26,2023-06-06
11,Okra,55.58,2023-06-07
11,Okra,56.12,2023-06-08
11,Okra,53.35,2023-06-09
11,Okra,58.02,2023-06-10
11,Okra,54.06,2023-06-11
11,Okra,57.27,2023-06-12
11,Okra,53.8,2023-06-13
11,Okra,56.37,2023-06-14
11,Okra,58.47,2023-06-15
11,Okra,52.89,2023-06-16
11,Okra,57.49,2023-06-17
11,Okra,59.8,2023-06-18
11,Okra,59.41,2023-06-19
11,Okra,56.13,2023-06-20
11,Okra,58.87,2023-06-21
11,Okra,56.13,2023-06-22
11,Okra,55.62,2023-06-23
11,Okra,59.56,2023-06-24
11,Okra,54.87,2023-06-25
11,Okra,56.52,2023-06-26
11,Okra,61.68,2023-06-27
11,Okra,62.23,2023-06-28
11,Okra,56.58,2023-06-29
11,Okra,60.43,2023-06-30
11,Okra,60.49,2023-07-01
11,Okra,60.4,2023-07-02
11,Okra,60.39,2023-07-03
11,Okra,52.35,2023-07-04
11,Okra,59.04,2023-07-05
11,Okra,58.06,2023-07-06
11,Okra,57.62,2023-07-07
11,Okra,58.79,2023-07-08
11,Okra,55.62,2023-07-09
11,Okra,56.44,2023-07-10
11,Okra,57.24,2023-07-11
11,Okra,59.49,2023-07-12
11,Okra,57.61,2023-07-13
11,Okra,59.44,2023-07-14
11,Okra,62.01,2023-07-15
11,Okra,55.26,2023-07-16
11,Okra,55.45,2023-07-17
11,Okra,54.71,2023-07-18
11,Okra,61.81,2023-07-19
11,Okra,56.78,2023-07-20
11,Okra,52.64,2023-07-21
11,Okra,60.96,2023-07-22
11,Okra,61.2,2023-07-23
11,Okra,60.21,2023-07-24
11,Okra,59.94,2023-07-25
11,Okra,58.69,2023-07-26
11,Okra,59.6,2023-07-27
11,Okra,55.5,2023-07-28
11,Okra,53.22,2023-07-29
11,Okra,54.87,2023-07-30
11,Okra,59.41,2023-07-31
11,Okra,60.22,2023-08-01
11,Okra,59.37,2023-08-02
11,Okra,53.8,2023-08-03
11,Okra,59.48,2023-08-04
11,Okra,55.19,2023-08-05
11,Okra,55.53,2023-08-06
11,Okra,55.79,2023-08-07
11,Okra,62.02,2023-08-08
11,Okra,58.29,2023-08-09
11,Okra,61.22,2023-08-10
11,Okra,55.08,2023-08-11
11,Okra,53.39,2023-08-12
11,Okra,59.44,2023-08-13
11,Okra,61.3,2023-08-14
11,Okra,54.24,2023-08-15
11,Okra,62.21,2023-08-16
11,Okra,53.01,2023-08-17
11,Okra,56.61,2023-08-18
11,Okra,60.51,2023-08-19
11,Okra,53.24,2023-08-20
11,Okra,57.48,2023-08-21
11,Okra,53.72,2023-08-22
11,Okra,58.54,2023-08-23
11,Okra,56.37,2023-08-24
11,Okra,60.49,2023-08-25
11,Okra,61.9,2023-08-26
11,Okra,52.79,2023-08-27
11,Okra,52.98,2023-08-28
11,Okra,60.25,2023-08-29
11,Okra,61.96,2023-08-30
11,Okra,54.95,2023-08-31
11,Okra,57.67,2023-09-01
11,Okra,53.82,2023-09-02
11,Okra,59.49,2023-09-03
11,Okra,62.28,2023-09-04
11,Okra,53.45,2023-09-05
11,Okra,55.47,2023-09-06
11,Okra,57.09,2023-09-07
11,Okra,55.42,2023-09-08
11,Okra,60.63,2023-09-09
11,Okra,59.69,2023-09-10
11,Okra,57.67,2023-09-11
11,Okra,58.2,2023-09-12
11,Okra,57.05,2023-09-13
11,Okra,62.28,2023-09-14
11,Okra,60.0,2023-09-15
11,Okra,54.61,2023-09-16
11,Okra,53.02,2023-09-17
11,Okra,59.02,2023-09-18
11,Okra,55.89,2023-09-19
11,Okra,55.4,2023-09-20
11,Okra,60.54,2023-09-21
11,Okra,58.42,2023-09-22
11,Okra,54.65,2023-09-23
11,Okra,56.71,2023-09-24
11,Okra,52.39,2023-09-25
11,Okra,53.41,2023-09-26
11,Okra,61.39,2023-09-27
11,Okra,57.37,2023-09-28
11,Okra,52.36,2023-09-29
11,Okra,58.62,2023-09-30
11,Okra,61.75,2023-10-01
11,Okra,54.03,2023-10-02
11,Okra,55.78,2023-10-03
11,Okra,61.07,2023-10-04
11,Okra,55.76,2023-10-05
11,Okra,61.4,2023-10-06
11,Okra,52.94,2023-10-07
11,Okra,59.08,2023-10-08
11,Okra,53.64,2023-10-09
11,Okra,57.2,2023-10-10
11,Okra,58.75,2023-10-11
11,Okra,62.23,2023-10-12
11,Okra,54.33,2023-10-13
11,Okra,56.2,2023-10-14
11,Okra,60.16,2023-10-15
11,Okra,56.42,2023-10-16
11,Okra,62.27,2023-10-17
11,Okra,54.57,2023-10-18
11,Okra,58.9,2023-10-19
11,Okra,59.56,2023-10-20
11,Okra,53.52,2023-10-21
11,Okra,56.89,2023-10-22
11,Okra,56.99,2023-10-23
11,Okra,52.88,2023-10-24
11,Okra,54.36,2023-10-25
11,Okra,62.28,2023-10-26
11,Okra,52.76,2023-10-27
11,Okra,52.35,2023-10-28
11,Okra,61.1,2023-10-29
11,Okra,57.49,2023-10-30
11,Okra,54.96,2023-10-31
11,Okra,59.81,2023-11-01
11,Okra,55.88,2023-11-02
11,Okra,55.64,2023-11-03
11,Okra,55.62,2023-11-04
11,Okra,53.71,2023-11-05
11,Okra,60.81,2023-11-06
11,Okra,53.21,2023-11-07
11,Okra,52.31,2023-11-08
11,Okra,61.88,2023-11-09
11,Okra,59.01,2023-11-10
11,Okra,57.84,2023-11-11
11,Okra,55.8,2023-11-12
11,Okra,53.0,2023-11-13
11,Okra,58.25,2023-11-14
11,Okra,56.62,2023-11-15
11,Okra,54.05,2023-11-16
11,Okra,60.45,2023-11-17
11,Okra,52.4,2023-11-18
11,Okra,57.66,2023-11-19
11,Okra,59.84,2023-11-20
11,Okra,55.39,2023-11-21
11,Okra,62.02,2023-11-22
11,Okra,57.7,2023-11-23
11,Okra,61.25,2023-11-24
11,Okra,59.71,2023-11-25
11,Okra,55.08,2023-11-26
11,Okra,55.71,2023-11-27
11,Okra,59.59,2023-11-28
11,Okra,52.77,2023-11-29
11,Okra,59.72,2023-11-30
11,Okra,58.03,2023-12-01
11,Okra,55.75,2023-12-02
11,Okra,57.84,2023-12-03
11,Okra,58.44,2023-12-04
11,Okra,61.33,2023-12-05
11,Okra,59.87,2023-12-06
11,Okra,60.31,2023-12-07
11,Okra,54.48,2023-12-08
11,Okra,55.35,2023-12-09
11,Okra,57.35,2023-12-10
11,Okra,61.75,2023-12-11
11,Okra,54.3,2023-12-12
11,Okra,61.76,2023-12-13
11,Okra,59.21,2023-12-14
11,Okra,56.96,2023-12-15
11,Okra,59.14,2023-12-16
11,Okra,57.63,2023-12-17
11,Okra,61.24,2023-12-18
11,Okra,55.13,2023-12-19
11,Okra,55.06,2023-12-20
11,Okra,52.32,2023-12-21
11,Okra,54.67,2023-12-22
11,Okra,52.64,2023-12-23
11,Okra,59.53,2023-12-24
11,Okra,56.04,2023-12-25
11,Okra,57.44,2023-12-26
11,Okra,61.57,2023-12-27
11,Okra,61.09,2023-12-28
11,Okra,53.08,2023-12-29
11,Okra,52.68,2023-12-30
11,Okra,54.39,2023-12-31
11,Okra,59.51,2024-01-01
11,Okra,55.66,2024-01-02
11,Okra,59.77,2024-01-03
11,Okra,54.4,2024-01-04
11,Okra,61.73,2024-01-05
11,Okra,58.36,2024-01-06
11,Okra,62.28,2024-01-07
11,Okra,53.88,2024-01-08
11,Okra,52.31,2024-01-09
11,Okra,53.6,2024-01-10
11,Okra,57.56,2024-01-11
11,Okra,57.29,2024-01-12
11,Okra,59.43,2024-01-13
11,Okra,57.34,2024-01-14
11,Okra,61.13,2024-01-15
11,Okra,52.98,2024-01-16
11,Okra,55.44,2024-01-17
11,Okra,55.13,2024-01-18
11,Okra,59.56,2024-01-19
11,Okra,62.05,2024-01-20
11,Okra,56.39,2024-01-21
11,Okra,54.92,2024-01-22
11,Okra,61.33,2024-01-23
11,Okra,61.28,2024-01-24
11,Okra,53.04,2024-01-25
11,Okra,54.42,2024-01-26
11,Okra,55.18,2024-01-27
11,Okra,53.66,2024-01-28
11,Okra,58.54,2024-01-29
11,Okra,53.79,2024-01-30
11,Okra,59.1,2024-01-31
11,Okra,53.73,2024-02-01
11,Okra,52.52,2024-02-02
11,Okra,53.65,2024-02-03
11,Okra,59.8,2024-02-04
11,Okra,55.18,2024-02-05
11,Okra,61.05,2024-02-06
11,Okra,57.64,2024-02-07
11,Okra,54.97,2024-02-08
11,Okra,60.14,2024-02-09
11,Okra,58.03,2024-02-10
11,Okra,58.71,2024-02-11
11,Okra,61.34,2024-02-12
11,Okra,57.38,2024-02-13
11,Okra,57.33,2024-02-14
11,Okra,58.08,2024-02-15
11,Okra,55.74,2024-02-16
11,Okra,61.02,2024-02-17
11,Okra,58.02,2024-02-18
11,Okra,58.21,2024-02-19
11,Okra,55.6,2024-02-20
11,Okra,56.65,2024-02-21
11,Okra,54.87,2024-02-22
11,Okra,52.51,2024-02-23
11,Okra,53.94,2024-02-24
11,Okra,57.17,2024-02-25
11,Okra,61.26,2024-02-26
11,Okra,53.27,2024-02-27
11,Okra,57.55,2024-02-28
11,Okra,59.72,2024-02-29
11,Okra,55.53,2024-03-01
11,Okra,55.6,2024-03-02
11,Okra,57.88,2024-03-03
11,Okra,57.87,2024-03-04
11,Okra,59.6,2024-03-05
11,Okra,61.31,2024-03-06
11,Okra,56.53,2024-03-07
11,Okra,55.23,2024-03-08
11,Okra,56.86,2024-03-09
11,Okra,53.02,2024-03-10
11,Okra,61.6,2024-03-11
11,Okra,52.99,2024-03-12
11,Okra,53.53,2024-03-13
11,Okra,56.02,2024-03-14
11,Okra,61.21,2024-03-15
11,Okra,60.35,2024-03-16
11,Okra,57.96,2024-03-17
11,Okra,53.0,2024-03-18
11,Okra,53.85,2024-03-19
11,Okra,54.24,2024-03-20
11,Okra,53.44,2024-03-21
11,Okra,62.05,2024-03-22
11,Okra,57.45,2024-03-23
11,Okra,52.56,2024-03-24
11,Okra,56.38,2024-03-25
11,Okra,53.19,2024-03-26
11,Okra,53.25,2024-03-27
11,Okra,57.1,2024-03-28
11,Okra,55.77,2024-03-29
11,Okra,57.02,2024-03-30
11,Okra,56.34,2024-03-31
11,Okra,58.68,2024-04-01
11,Okra,60.39,2024-04-02
11,Okra,52.4,2024-04-03
11,Okra,55.45,2024-04-04
11,Okra,56.91,2024-04-05
11,Okra,58.91,2024-04-06
11,Okra,60.26,2024-04-07
11,Okra,59.28,2024-04-08
11,Okra,58.15,2024-04-09
11,Okra,53.86,2024-04-10
11,Okra,56.94,2024-04-11
11,Okra,55.81,2024-04-12
11,Okra,54.71,2024-04-13
11,Okra,57.55,2024-04-14
11,Okra,60.51,2024-04-15
11,Okra,54.51,2024-04-16
11,Okra,56.86,2024-04-17
11,Okra,57.85,2024-04-18
11,Okra,56.56,2024-04-19
11,Okra,57.45,2024-04-20
11,Okra,61.58,2024-04-21
11,Okra,57.32,2024-04-22
11,Okra,60.53,2024-04-23
11,Okra,54.66,2024-04-24
11,Okra,53.06,2024-04-25
11,Okra,54.93,2024-04-26
11,Okra,56.51,2024-04-27
11,Okra,61.62,2024-04-28
11,Okra,56.49,2024-04-29
11,Okra,62.12,2024-04-30
11,Okra,59.25,2024-05-01
11,Okra,61.67,2024-05-02
11,Okra,54.48,2024-05-03
11,Okra,53.84,2024-05-04
11,Okra,57.21,2024-05-05
11,Okra,53.32,2024-05-06
11,Okra,55.66,2024-05-07
11,Okra,61.67,2024-05-08
11,Okra,58.35,2024-05-09
11,Okra,56.36,2024-05-10
11,Okra,52.67,2024-05-11
11,Okra,55.39,2024-05-12
11,Okra,57.46,2024-05-13
11,Okra,61.47,2024-05-14
11,Okra,62.3,2024-05-15
11,Okra,60.98,2024-05-16
11,Okra,61.17,2024-05-17
11,Okra,57.75,2024-05-18
11,Okra,57.06,2024-05-19
11,Okra,53.2,2024-05-20
11,Okra,52.38,2024-05-21
11,Okra,58.92,2024-05-22
11,Okra,57.04,2024-05-23
11,Okra,61.69,2024-05-24
11,Okra,54.1,2024-05-25
11,Okra,52.95,2024-05-26
11,Okra,55.96,2024-05-27
11,Okra,56.62,2024-05-28
11,Okra,53.9,2024-05-29
11,Okra,61.86,2024-05-30
11,Okra,56.11,2024-05-31
11,Okra,55.77,2024-06-01
11,Okra,59.51,2024-06-02
11,Okra,57.01,2024-06-03
11,Okra,58.31,2024-06-04
11,Okra,60.23,2024-06-05
11,Okra,52.31,2024-06-06
11,Okra,54.93,2024-06-07
11,Okra,52.65,2024-06-08
11,Okra,57.94,2024-06-09
11,Okra,52.49,2024-06-10
11,Okra,55.55,2024-06-11
11,Okra,56.84,2024-06-12
11,Okra,58.7,2024-06-13
11,Okra,60.08,2024-06-14
11,Okra,58.79,2024-06-15
11,Okra,52.92,2024-06-16
11,Okra,58.96,2024-06-17
11,Okra,59.75,2024-06-18
11,Okra,61.83,2024-06-19
11,Okra,59.5,2024-06-20
11,Okra,60.03,2024-06-21
11,Okra,59.13,2024-06-22
11,Okra,53.29,2024-06-23
11,Okra,57.02,2024-06-24
11,Okra,62.29,2024-06-25
11,Okra,55.26,2024-06-26
11,Okra,58.49,2024-06-27
11,Okra,59.35,2024-06-28
11,Okra,52.68,2024-06-29
11,Okra,56.08,2024-06-30
11,Okra,52.78,2024-07-01
11,Okra,57.98,2024-07-02
11,Okra,61.75,2024-07-03
11,Okra,56.99,2024-07-04
11,Okra,56.38,2024-07-05
11,Okra,59.59,2024-07-06
11,Okra,58.93,2024-07-07
11,Okra,53.57,2024-07-08
11,Okra,53.43,2024-07-09
11,Okra,56.47,2024-07-10
11,Okra,53.79,2024-07-11
11,Okra,58.75,2024-07-12
11,Okra,55.59,2024-07-13
11,Okra,59.45,2024-07-14
11,Okra,56.5,2024-07-15
11,Okra,54.93,2024-07-16
11,Okra,54.86,2024-07-17
11,Okra,59.19,2024-07-18
11,Okra,52.95,2024-07-19
11,Okra,61.95,2024-07-20
11,Okra,57.05,2024-07-21
11,Okra,57.32,2024-07-22
11,Okra,56.75,2024-07-23
11,Okra,53.96,2024-07-24
11,Okra,55.14,2024-07-25
11,Okra,52.35,2024-07-26
11,Okra,58.7,2024-07-27
11,Okra,58.86,2024-07-28
11,Okra,56.37,2024-07-29
11,Okra,60.7,2024-07-30
11,Okra,56.77,2024-07-31
11,Okra,54.83,2024-08-01
11,Okra,54.56,2024-08-02
11,Okra,62.19,2024-08-03
11,Okra,52.35,2024-08-04
11,Okra,59.57,2024-08-05
11,Okra,57.99,2024-08-06
11,Okra,61.29,2024-08-07
11,Okra,55.26,2024-08-08
11,Okra,55.51,2024-08-09
11,Okra,56.91,2024-08-10
11,Okra,58.39,2024-08-11
11,Okra,54.76,2024-08-12
11,Okra,61.75,2024-08-13
11,Okra,54.77,2024-08-14
11,Okra,56.98,2024-08-15
11,Okra,54.2,2024-08-16
11,Okra,59.19,2024-08-17
11,Okra,61.55,2024-08-18
11,Okra,55.14,2024-08-19
11,Okra,58.72,2024-08-20
11,Okra,53.64,2024-08-21
11,Okra,57.71,2024-08-22
11,Okra,58.29,2024-08-23
11,Okra,54.32,2024-08-24
11,Okra,55.64,2024-08-25
11,Okra,52.41,2024-08-26
11,Okra,60.06,2024-08-27
11,Okra,52.76,2024-08-28
11,Okra,56.84,2024-08-29
11,Okra,61.13,2024-08-30
11,Okra,55.12,2024-08-31
11,Okra,57.59,2024-09-01
11,Okra,61.76,2024-09-02
11,Okra,54.39,2024-09-03
11,Okra,62.02,2024-09-04
11,Okra,61.87,2024-09-05
11,Okra,58.41,2024-09-06
11,Okra,54.85,2024-09-07
11,Okra,52.9,2024-09-08
11,Okra,57.26,2024-09-09
11,Okra,61.94,2024-09-10
11,Okra,56.87,2024-09-11
11,Okra,53.96,2024-09-12
11,Okra,55.41,2024-09-13
11,Okra,60.76,2024-09-14
11,Okra,59.85,2024-09-15
11,Okra,54.57,2024-09-16
11,Okra,59.11,2024-09-17
11,Okra,54.12,2024-09-18
11,Okra,61.89,2024-09-19
11,Okra,61.12,2024-09-20
11,Okra,53.62,2024-09-21
11,Okra,55.04,2024-09-22
11,Okra,58.13,2024-09-23
11,Okra,52.57,2024-09-24
11,Okra,60.1,2024-09-25
11,Okra,57.96,2024-09-26
11,Okra,56.56,2024-09-27
11,Okra,53.39,2024-09-28
11,Okra,58.35,2024-09-29
11,Okra,55.31,2024-09-30
11,Okra,61.87,2024-10-01
11,Okra,56.15,2024-10-02
11,Okra,58.23,2024-10-03
11,Okra,56.86,2024-10-04
11,Okra,55.82,2024-10-05
11,Okra,57.87,2024-10-06
11,Okra,60.05,2024-10-07
11,Okra,59.83,2024-10-08
11,Okra,55.82,2024-10-09
11,Okra,56.14,2024-10-10
11,Okra,55.62,2024-10-11
11,Okra,52.74,2024-10-12
11,Okra,56.37,2024-10-13
11,Okra,54.83,2024-10-14
11,Okra,56.25,2024-10-15
11,Okra,59.46,2024-10-16
11,Okra,53.66,2024-10-17
11,Okra,53.39,2024-10-18
11,Okra,59.37,2024-10-19
11,Okra,54.09,2024-10-20
11,Okra,61.86,2024-10-21
11,Okra,57.07,2024-10-22
11,Okra,57.89,2024-10-23
11,Okra,61.01,2024-10-24
11,Okra,53.79,2024-10-25
11,Okra,56.9,2024-10-26
11,Okra,52.56,2024-10-27
11,Okra,53.92,2024-10-28
11,Okra,61.89,2024-10-29
11,Okra,55.4,2024-10-30
11,Okra,60.38,2024-10-31
11,Okra,58.6,2024-11-01
11,Okra,58.21,2024-11-02
11,Okra,52.87,2024-11-03
11,Okra,61.67,2024-11-04
11,Okra,55.95,2024-11-05
11,Okra,59.36,2024-11-06
11,Okra,59.61,2024-11-07
11,Okra,55.03,2024-11-08
11,Okra,54.15,2024-11-09
11,Okra,54.69,2024-11-10
11,Okra,60.29,2024-11-11
11,Okra,59.59,2024-11-12
11,Okra,58.69,2024-11-13
11,Okra,57.4,2024-11-14
11,Okra,53.78,2024-11-15
11,Okra,58.65,2024-11-16
11,Okra,58.35,2024-11-17
11,Okra,52.96,2024-11-18
11,Okra,57.21,2024-11-19
11,Okra,59.84,2024-11-20
11,Okra,60.06,2024-11-21
11,Okra,54.73,2024-11-22
11,Okra,56.38,2024-11-23
11,Okra,61.01,2024-11-24
11,Okra,60.81,2024-11-25
11,Okra,62.28,2024-11-26
11,Okra,60.51,2024-11-27
11,Okra,61.6,2024-11-28
11,Okra,55.12,2024-11-29
11,Okra,55.75,2024-11-30
11,Okra,61.47,2024-12-01
11,Okra,60.87,2024-12-02
11,Okra,53.26,2024-12-03
11,Okra,61.98,2024-12-04
11,Okra,60.03,2024-12-05
11,Okra,57.94,2024-12-06
11,Okra,61.64,2024-12-07
11,Okra,56.98,2024-12-08
11,Okra,60.34,2024-12-09
11,Okra,60.26,2024-12-10
11,Okra,62.01,2024-12-11
11,Okra,56.35,2024-12-12
11,Okra,55.29,2024-12-13
11,Okra,59.23,2024-12-14
11,Okra,53.36,2024-12-15
11,Okra,58.1,2024-12-16
11,Okra,56.45,2024-12-17
11,Okra,59.51,2024-12-18
11,Okra,60.22,2024-12-19
11,Okra,61.62,2024-12-20
11,Okra,58.63,2024-12-21
11,Okra,53.39,2024-12-22
11,Okra,56.01,2024-12-23
11,Okra,54.29,2024-12-24
11,Okra,57.33,2024-12-25
11,Okra,59.5,2024-12-26
11,Okra,61.09,2024-12-27
11,Okra,59.88,2024-12-28
11,Okra,61.21,2024-12-29
11,Okra,55.72,2024-12-30
11,Okra,59.22,2024-12-31
11,Okra,59.14,2025-01-01
11,Okra,59.46,2025-01-02
11,Okra,58.42,2025-01-03
11,Okra,57.82,2025-01-04
11,Okra,58.71,2025-01-05
11,Okra,57.48,2025-01-06
11,Okra,58.17,2025-01-07
11,Okra,55.88,2025-01-08
11,Okra,60.02,2025-01-09
11,Okra,56.42,2025-01-10
11,Okra,57.86,2025-01-11
11,Okra,57.54,2025-01-12
11,Okra,62.29,2025-01-13
11,Okra,61.29,2025-01-14
11,Okra,55.5,2025-01-15
11,Okra,61.1,2025-01-16
11,Okra,55.06,2025-01-17
11,Okra,60.42,2025-01-18
11,Okra,57.35,2025-01-19
11,Okra,61.19,2025-01-20
11,Okra,54.64,2025-01-21
11,Okra,57.45,2025-01-22
11,Okra,58.81,2025-01-23
11,Okra,59.63,2025-01-24
11,Okra,56.87,2025-01-25
11,Okra,52.94,2025-01-26
11,Okra,57.95,2025-01-27
11,Okra,52.49,2025-01-28
11,Okra,58.74,2025-01-29
11,Okra,59.39,2025-01-30
11,Okra,56.41,2025-01-31
11,Okra,55.12,2025-02-01
11,Okra,58.42,2025-02-02
11,Okra,53.18,2025-02-03
11,Okra,55.18,2025-02-04
11,Okra,61.37,2025-02-05
11,Okra,62.19,2025-02-06
11,Okra,58.46,2025-02-07
11,Okra,57.03,2025-02-08
11,Okra,53.23,2025-02-09
11,Okra,56.66,2025-02-10
11,Okra,62.13,2025-02-11
11,Okra,57.45,2025-02-12
11,Okra,59.53,2025-02-13
11,Okra,56.07,2025-02-14
11,Okra,53.97,2025-02-15
11,Okra,57.16,2025-02-16
11,Okra,60.8,2025-02-17
11,Okra,58.34,2025-02-18
11,Okra,56.65,2025-02-19
11,Okra,58.68,2025-02-20
11,Okra,58.27,2025-02-21
11,Okra,60.19,2025-02-22
11,Okra,57.25,2025-02-23
11,Okra,58.93,2025-02-24
11,Okra,59.72,2025-02-25
11,Okra,57.68,2025-02-26
11,Okra,61.54,2025-02-27
11,Okra,55.76,2025-02-28
11,Okra,56.02,2025-03-01
11,Okra,55.49,2025-03-02
11,Okra,59.95,2025-03-03
11,Okra,55.81,2025-03-04
11,Okra,62.08,2025-03-05
11,Okra,58.43,2025-03-06
11,Okra,59.08,2025-03-07
11,Okra,55.01,2025-03-08
11,Okra,53.41,2025-03-09
11,Okra,58.26,2025-03-10
11,Okra,59.45,2025-03-11
11,Okra,57.17,2025-03-12
11,Okra,59.25,2025-03-13
11,Okra,53.72,2025-03-14
11,Okra,59.79,2025-03-15
11,Okra,59.82,2025-03-16
11,Okra,55.64,2025-03-17
11,Okra,55.22,2025-03-18
11,Okra,52.97,2025-03-19
11,Okra,53.71,2025-03-20
11,Okra,56.61,2025-03-21
11,Okra,54.94,2025-03-22
11,Okra,54.46,2025-03-23
11,Okra,59.55,2025-03-24
11,Okra,59.66,2025-03-25
11,Okra,53.37,2025-03-26
11,Okra,53.58,2025-03-27
11,Okra,61.44,2025-03-28
11,Okra,60.24,2025-03-29
11,Okra,60.79,2025-03-30
11,Okra,61.58,2025-03-31
11,Okra,59.21,2025-04-01
11,Okra,62.26,2025-04-02
11,Okra,56.41,2025-04-03
11,Okra,53.77,2025-04-04
11,Okra,59.0,2025-04-05
11,Okra,55.36,2025-04-06
11,Okra,54.82,2025-04-07
11,Okra,55.5,2025-04-08
11,Okra,57.32,2025-04-09
11,Okra,60.86,2025-04-10
11,Okra,60.94,2025-04-11
11,Okra,53.98,2025-04-12
11,Okra,53.58,2025-04-13
11,Okra,60.5,2025-04-14
11,Okra,55.34,2025-04-15
11,Okra,54.41,2025-04-16
11,Okra,52.69,2025-04-17
11,Okra,57.96,2025-04-18
11,Okra,56.02,2025-04-19
11,Okra,52.96,2025-04-20
11,Okra,54.38,2025-04-21
11,Okra,53.23,2025-04-22
11,Okra,55.51,2025-04-23
11,Okra,53.24,2025-04-24
11,Okra,54.73,2025-04-25
11,Okra,57.82,2025-04-26
11,Okra,53.91,2025-04-27
11,Okra,60.82,2025-04-28
11,Okra,60.34,2025-04-29
